HAN-SAN-QI	Gene_ID:1652	@<<GADExtractor>> PMID: 16114092 #En1: Radix Notoginseng #En2: DDT *KeyWords: null /***1
DAN-SHEN	Gene_ID:2077	@<<GADExtractor>> PMID: 30847712 #En1: Salvia miltiorrhiza #En2: ERF *KeyWords: null /@<<GADExtractor>> PMID: 30847712 #En1: Salvia miltiorrhiza #En2: ERF *KeyWords: null /@<<GADExtractor>> PMID: 30847712 #En1: Salvia miltiorrhiza #En2: ERF *KeyWords: null /***3
DAN-SHEN	Gene_ID:5728	@<<GADExtractor>> PMID: 28088493 #En1: Salvia miltiorrhiza #En2: PTEN *KeyWords: null /@<<GADExtractor>> PMID: 28088493 #En1: Salvia miltiorrhiza #En2: PTEN *KeyWords: null /@<<GADExtractor>> PMID: 29254189 #En1: Salvia miltiorrhiza #En2: PTEN *KeyWords: inhibits /***3
DAN-SHEN	Gene_ID:5290	@<<GADExtractor>> PMID: 28088493 #En1: Salvia miltiorrhiza #En2: PI3K *KeyWords: null /@<<GADExtractor>> PMID: 28088493 #En1: Salvia miltiorrhiza #En2: PI3K *KeyWords: null /***2
DAN-SHEN	Gene_ID:5294	@<<GADExtractor>> PMID: 28088493 #En1: Salvia miltiorrhiza #En2: PI3K *KeyWords: null /@<<GADExtractor>> PMID: 28088493 #En1: Salvia miltiorrhiza #En2: PI3K *KeyWords: null /***2
DAN-SHEN	Gene_ID:5293	@<<GADExtractor>> PMID: 28088493 #En1: Salvia miltiorrhiza #En2: PI3K *KeyWords: null /@<<GADExtractor>> PMID: 28088493 #En1: Salvia miltiorrhiza #En2: PI3K *KeyWords: null /***2
DAN-SHEN	Gene_ID:5295	@<<GADExtractor>> PMID: 28088493 #En1: Salvia miltiorrhiza #En2: PI3K *KeyWords: null /@<<GADExtractor>> PMID: 28088493 #En1: Salvia miltiorrhiza #En2: PI3K *KeyWords: null /@<<GADExtractor>> PMID: 27228090 #En1: Salvia miltiorrhiza #En2: GRb1 *KeyWords: used /***3
DAN-SHEN	Gene_ID:207	@<<GADExtractor>> PMID: 28088493 #En1: Salvia miltiorrhiza #En2: Akt *KeyWords: null /@<<GADExtractor>> PMID: 28088493 #En1: Salvia miltiorrhiza #En2: Akt *KeyWords: null /@<<GADExtractor>> PMID: 19610045 #En1: Salvia miltiorrhiza #En2: Akt *KeyWords: inhibits /@<<GADExtractor>> PMID: 26873077 #En1: Salvia Miltiorrhiza #En2: Akt *KeyWords: null /***4
DAN-SHEN	Gene_ID:7124	@<<GADExtractor>> PMID: 16039554 #En1: Salvia miltiorrhiza #En2: tumor necrosis factor-alpha *KeyWords: attenuates /@<<GADExtractor>> PMID: 11500927 #En1: Salvia miltiorrhiza #En2: tumor necrosis factor-alpha *KeyWords: null /@<<GADExtractor>> PMID: 11500927 #En1: Salvia miltiorrhiza #En2: TNF-alpha *KeyWords: null /***3
DAN-SHEN	Gene_ID:9467	@<<GADExtractor>> PMID: 19363236 #En1: Salvia miltiorrhiza #En2: SAB *KeyWords: null /@<<GADExtractor>> PMID: 12425809 #En1: Salvia miltiorrhiza #En2: SA-B *KeyWords: null /@<<GADExtractor>> PMID: 27228090 #En1: Salvia miltiorrhiza #En2: SAB *KeyWords: used /@<<GADExtractor>> PMID: 29782791 #En1: Salvia miltiorrhiza #En2: SAB *KeyWords: null /@<<GADExtractor>> PMID: 30530290 #En1: Salvia miltiorrhiza #En2: SAB *KeyWords: null /@<<GADExtractor>> PMID: 31031620 #En1: Salvia miltiorrhiza #En2: SA-B *KeyWords: attenuated /@<<GADExtractor>> PMID: 21860657 #En1: Salvia miltiorrhiza #En2: SA-B *KeyWords: null /@<<GADExtractor>> PMID: 17005083 #En1: Salvia Miltiorrhiza #En2: SAB *KeyWords: null /@<<GADExtractor>> PMID: 28603997 #En1: Salvia miltiorrhiza #En2: SAB *KeyWords: null /@<<GADExtractor>> PMID: 22579600 #En1: Salvia miltiorrhiza #En2: SAB *KeyWords: null /***10
DAN-SHEN	Gene_ID:2875	@<<GADExtractor>> PMID: 30122581 #En1: Salvia miltiorrhiza #En2: GPT *KeyWords: sinensis /***1
DAN-SHEN	Gene_ID:1121	@<<GADExtractor>> PMID: 30122581 #En1: Salvia miltiorrhiza #En2: CHM *KeyWords: sinensis /@<<GADExtractor>> PMID: 28807163 #En1: Salvia miltiorrhiza #En2: CHM *KeyWords: null /@<<GADExtractor>> PMID: 32147062 #En1: Salvia miltiorrhiza #En2: CHM *KeyWords: null /***3
DAN-SHEN	Gene_ID:4597	@<<GADExtractor>> PMID: 28871685 #En1: Salvia miltiorrhiza #En2: MVD *KeyWords: null /***1
DAN-SHEN	Gene_ID:5054	@<<GADExtractor>> PMID: 24247078 #En1: Salvia miltiorrhiza #En2: PAI-1 *KeyWords: suppresses /@<<GADExtractor>> PMID: 18257269 #En1: Salvia miltiorrhiza #En2: PAI-1 *KeyWords: null /***2
DAN-SHEN	Gene_ID:80331	@<<GADExtractor>> PMID: 16369479 #En1: salvia miltiorrhiza #En2: CSP *KeyWords: null /***1
DAN-SHEN	Gene_ID:3429	@<<GADExtractor>> PMID: 19610045 #En1: Salvia miltiorrhiza #En2: p27 *KeyWords: inhibits /***1
DAN-SHEN	Gene_ID:51014	@<<GADExtractor>> PMID: 19610045 #En1: Salvia miltiorrhiza #En2: p27 *KeyWords: inhibits /***1
DAN-SHEN	Gene_ID:3692	@<<GADExtractor>> PMID: 19610045 #En1: Salvia miltiorrhiza #En2: p27 *KeyWords: inhibits /***1
DAN-SHEN	Gene_ID:412	@<<GADExtractor>> PMID: 29417948 #En1: Salvia miltiorrhiza #En2: STS *KeyWords: null /@<<GADExtractor>> PMID: 31545252 #En1: Salvia miltiorrhiza #En2: STS *KeyWords: null /@<<GADExtractor>> PMID: 30502766 #En1: Salvia miltiorrhiza #En2: STS *KeyWords: null /***3
DAN-SHEN	Gene_ID:2099	@<<GADExtractor>> PMID: 17016654 #En1: Salvia miltiorrhiza #En2: estrogen receptor *KeyWords: using /@<<GADExtractor>> PMID: 25632478 #En1: Salvia miltiorrhiza #En2: ESR *KeyWords: examined /***2
DAN-SHEN	Gene_ID:5066	@<<GADExtractor>> PMID: 22715716 #En1: Salvia miltiorrhiza #En2: PAL *KeyWords: null /@<<GADExtractor>> PMID: 27866193 #En1: Salvia miltiorrhiza #En2: PAL *KeyWords: abbreviated /***2
DAN-SHEN	Gene_ID:2523	@<<GADExtractor>> PMID: 11058958 #En1: salvia miltiorrhiza #En2: HSC *KeyWords: null /@<<GADExtractor>> PMID: 11058958 #En1: salvia miltiorrhiza #En2: HSC *KeyWords: null /@<<GADExtractor>> PMID: 12425809 #En1: Salvia miltiorrhiza #En2: HSC *KeyWords: null /@<<GADExtractor>> PMID: 12425809 #En1: Salvia miltiorrhiza #En2: HSC *KeyWords: stimulated /@<<GADExtractor>> PMID: 19220659 #En1: Salvia miltiorrhiza #En2: HSC *KeyWords: suppress /***5
DAN-SHEN	Gene_ID:3855	@<<GADExtractor>> PMID: 24063216 #En1: Salvia miltiorrhiza #En2: SCL *KeyWords: null /***1
DAN-SHEN	Gene_ID:2668	@<<GADExtractor>> PMID: 24063216 #En1: Salvia miltiorrhiza #En2: GDNF *KeyWords: improve /***1
DAN-SHEN	Gene_ID:1574	@<<GADExtractor>> PMID: 21425376 #En1: Salvia miltiorrhiza #En2: CYP3A *KeyWords: null /***1
DAN-SHEN	Gene_ID:10763	@<<GADExtractor>> PMID: 24568774 #En1: Salvia miltiorrhiza #En2: Nestin *KeyWords: increased /@<<GADExtractor>> PMID: 23085027 #En1: Salvia miltiorrhiza #En2: nestin *KeyWords: promoted /***2
DAN-SHEN	Gene_ID:4133	@<<GADExtractor>> PMID: 24568774 #En1: Salvia miltiorrhiza #En2: Microtubule-associated protein 2 *KeyWords: higher /@<<GADExtractor>> PMID: 24568774 #En1: Salvia miltiorrhiza #En2: MAP2 *KeyWords: null /@<<GADExtractor>> PMID: 24568774 #En1: Salvia miltiorrhiza #En2: MAP2 *KeyWords: null /***3
DAN-SHEN	Gene_ID:4052	@<<GADExtractor>> PMID: 18257269 #En1: Salvia miltiorrhiza #En2: TGF-beta1 *KeyWords: null /@<<GADExtractor>> PMID: 16314058 #En1: Salvia miltiorrhiza #En2: TGF-beta1 *KeyWords: transforming /***2
DAN-SHEN	Gene_ID:7040	@<<GADExtractor>> PMID: 18257269 #En1: Salvia miltiorrhiza #En2: TGF-beta1 *KeyWords: null /@<<GADExtractor>> PMID: 16314058 #En1: Salvia miltiorrhiza #En2: TGF-beta1 *KeyWords: transforming /***2
DAN-SHEN	Gene_ID:6098	@<<GADExtractor>> PMID: 18257269 #En1: Salvia miltiorrhiza #En2: ROS *KeyWords: null /@<<GADExtractor>> PMID: 29032117 #En1: Salvia miltiorrhiza #En2: ROS *KeyWords: modulating /@<<GADExtractor>> PMID: 25632478 #En1: Salvia miltiorrhiza #En2: ROS *KeyWords: null /@<<GADExtractor>> PMID: 27579153 #En1: Salvia miltiorrhiza #En2: ROS *KeyWords: null /***4
DAN-SHEN	Gene_ID:183	@<<GADExtractor>> PMID: 18257269 #En1: Salvia miltiorrhiza #En2: angiotensin II *KeyWords: null /@<<GADExtractor>> PMID: 26873077 #En1: Salvia Miltiorrhiza #En2: angiotensin II (Ang II *KeyWords: null /@<<GADExtractor>> PMID: 21102479 #En1: Salvia miltiorrhiza #En2: angiotensin II (Ang II *KeyWords: null /***3
DAN-SHEN	Gene_ID:285	@<<GADExtractor>> PMID: 18257269 #En1: Salvia miltiorrhiza #En2: Ang II *KeyWords: induced /***1
DAN-SHEN	Gene_ID:738	@<<GADExtractor>> PMID: 18257269 #En1: Salvia miltiorrhiza #En2: Ang II *KeyWords: induced /***1
DAN-SHEN	Gene_ID:325	@<<GADExtractor>> PMID: 28573227 #En1: Salvia miltiorrhiza #En2: SAP *KeyWords: explored /@<<GADExtractor>> PMID: 28573227 #En1: Salvia miltiorrhiza #En2: SAP *KeyWords: null /@<<GADExtractor>> PMID: 28573227 #En1: Salvia miltiorrhiza #En2: SAP *KeyWords: exert /@<<GADExtractor>> PMID: 28936828 #En1: Salvia miltiorrhiza #En2: SAP *KeyWords: used /@<<GADExtractor>> PMID: 19283874 #En1: Salvia miltiorrhiza #En2: SAP *KeyWords: null /@<<GADExtractor>> PMID: 19283874 #En1: Salvia miltiorrhiza #En2: SAP *KeyWords: decreased /***6
DAN-SHEN	Gene_ID:4068	@<<GADExtractor>> PMID: 28573227 #En1: Salvia miltiorrhiza #En2: SAP *KeyWords: explored /@<<GADExtractor>> PMID: 28573227 #En1: Salvia miltiorrhiza #En2: SAP *KeyWords: null /@<<GADExtractor>> PMID: 28573227 #En1: Salvia miltiorrhiza #En2: SAP *KeyWords: exert /@<<GADExtractor>> PMID: 28936828 #En1: Salvia miltiorrhiza #En2: SAP *KeyWords: used /@<<GADExtractor>> PMID: 19283874 #En1: Salvia miltiorrhiza #En2: SAP *KeyWords: null /@<<GADExtractor>> PMID: 19283874 #En1: Salvia miltiorrhiza #En2: SAP *KeyWords: decreased /***6
DAN-SHEN	Gene_ID:4741	@<<GADExtractor>> PMID: 23085027 #En1: Salvia miltiorrhiza #En2: NF-M *KeyWords: differentiated /***1
DAN-SHEN	Gene_ID:1464	@<<GADExtractor>> PMID: 23085027 #En1: Salvia miltiorrhiza #En2: NG2 *KeyWords: differentiated /***1
DAN-SHEN	Gene_ID:2670	@<<GADExtractor>> PMID: 23085027 #En1: Salvia miltiorrhiza #En2: GFAP *KeyWords: differentiated /***1
DAN-SHEN	Gene_ID:4858	@<<GADExtractor>> PMID: 23713291 #En1: Salvia Miltiorrhiza #En2: ANOVA *KeyWords: ameliorate /@<<GADExtractor>> PMID: 23397734 #En1: Salvia miltiorrhiza #En2: ANOVA *KeyWords: increase /***2
DAN-SHEN	Gene_ID:137872	@<<GADExtractor>> PMID: 23397734 #En1: Salvia miltiorrhiza #En2: hot *KeyWords: stasis /***1
DAN-SHEN	Gene_ID:23336	@<<GADExtractor>> PMID: 23346212 #En1: Salvia miltiorrhiza #En2: DMN *KeyWords: ameliorates /***1
DAN-SHEN	Gene_ID:4780	@<<GADExtractor>> PMID: 22155388 #En1: Salvia miltiorrhiza #En2: Nrf2 *KeyWords: induces /@<<GADExtractor>> PMID: 24868852 #En1: Salvia miltiorrhiza #En2: Nrf2 *KeyWords: activating /***2
DAN-SHEN	Gene_ID:2551	@<<GADExtractor>> PMID: 22155388 #En1: Salvia miltiorrhiza #En2: Nrf2 *KeyWords: induces /@<<GADExtractor>> PMID: 24868852 #En1: Salvia miltiorrhiza #En2: Nrf2 *KeyWords: activating /***2
DAN-SHEN	Gene_ID:11261	@<<GADExtractor>> PMID: 25952167 #En1: Salvia Miltiorrhiza #En2: CHP *KeyWords: prescribed /@<<GADExtractor>> PMID: 26048045 #En1: Salvia Miltiorrhiza #En2: CHP *KeyWords: null /@<<GADExtractor>> PMID: 21824510 #En1: Salvia miltiorrhiza #En2: CHP *KeyWords: null /@<<GADExtractor>> PMID: 21824510 #En1: Salvia miltiorrhiza #En2: CHP *KeyWords: co-prescribed /***4
DAN-SHEN	Gene_ID:8879	@<<GADExtractor>> PMID: 24112769 #En1: Salvia miltiorrhiza #En2: SPL *KeyWords: null /***1
DAN-SHEN	Gene_ID:1760	@<<GADExtractor>> PMID: 28558633 #En1: Salvia miltiorrhiza #En2: DMPK *KeyWords: null /***1
DAN-SHEN	Gene_ID:43	@<<GADExtractor>> PMID: 21787715 #En1: Salvia miltiorrhiza #En2: acetylcholinesterase *KeyWords: act /@<<GADExtractor>> PMID: 21189568 #En1: Salvia miltiorrhiza #En2: AChE *KeyWords: null /@<<GADExtractor>> PMID: 21189568 #En1: salvia miltiorrhiza #En2: AChE *KeyWords: null /@<<GADExtractor>> PMID: 25857808 #En1: Salvia miltiorrhiza #En2: acetylcholinesterase *KeyWords: exert /***4
DAN-SHEN	Gene_ID:4843	@<<GADExtractor>> PMID: 21189568 #En1: Salvia miltiorrhiza #En2: iNOS *KeyWords: null /@<<GADExtractor>> PMID: 21189568 #En1: salvia miltiorrhiza #En2: iNOS *KeyWords: null /***2
DAN-SHEN	Gene_ID:51477	@<<GADExtractor>> PMID: 21189568 #En1: Salvia miltiorrhiza #En2: iNOS *KeyWords: null /@<<GADExtractor>> PMID: 21189568 #En1: salvia miltiorrhiza #En2: iNOS *KeyWords: null /***2
DAN-SHEN	Gene_ID:5925	@<<GADExtractor>> PMID: 27228090 #En1: Salvia miltiorrhiza #En2: Rb1 *KeyWords: used /***1
DAN-SHEN	Gene_ID:4359	@<<GADExtractor>> PMID: 27866193 #En1: Salvia miltiorrhiza #En2: DSS *KeyWords: isolated /@<<GADExtractor>> PMID: 17306634 #En1: Salvia miltiorrhiza #En2: DSS *KeyWords: null /***2
DAN-SHEN	Gene_ID:5376	@<<GADExtractor>> PMID: 27866193 #En1: Salvia miltiorrhiza #En2: DSS *KeyWords: isolated /@<<GADExtractor>> PMID: 17306634 #En1: Salvia miltiorrhiza #En2: DSS *KeyWords: null /***2
DAN-SHEN	Gene_ID:190	@<<GADExtractor>> PMID: 27866193 #En1: Salvia miltiorrhiza #En2: DSS *KeyWords: isolated /@<<GADExtractor>> PMID: 17306634 #En1: Salvia miltiorrhiza #En2: DSS *KeyWords: null /***2
DAN-SHEN	Gene_ID:29107	@<<GADExtractor>> PMID: 27785882 #En1: Salvia miltiorrhiza #En2: NXT *KeyWords: null /***1
DAN-SHEN	Gene_ID:9514	@<<GADExtractor>> PMID: 31818704 #En1: Salvia miltiorrhiza #En2: CST *KeyWords: null /***1
DAN-SHEN	Gene_ID:54897	@<<GADExtractor>> PMID: 31818704 #En1: Salvia miltiorrhiza #En2: CST *KeyWords: null /***1
DAN-SHEN	Gene_ID:10559	@<<GADExtractor>> PMID: 31818704 #En1: Salvia miltiorrhiza #En2: CST *KeyWords: null /***1
DAN-SHEN	Gene_ID:790	@<<GADExtractor>> PMID: 29133791 #En1: Salvia miltiorrhiza #En2: CAD *KeyWords: modulated /***1
DAN-SHEN	Gene_ID:414	@<<GADExtractor>> PMID: 28886530 #En1: Salvia miltiorrhiza #En2: ASD *KeyWords: have /@<<GADExtractor>> PMID: 28886530 #En1: Salvia miltiorrhiza #En2: ASD *KeyWords: null /@<<GADExtractor>> PMID: 28886530 #En1: Salvia miltiorrhiza #En2: ASD *KeyWords: null /***3
DAN-SHEN	Gene_ID:4681	@<<GADExtractor>> PMID: 31302425 #En1: Salvia miltiorrhiza #En2: Dan *KeyWords: null /@<<GADExtractor>> PMID: 28893092 #En1: Salvia Miltiorrhiza #En2: Dan *KeyWords: null /***2
DAN-SHEN	Gene_ID:6287	@<<GADExtractor>> PMID: 23707334 #En1: Salvia miltiorrhiza #En2: SAA *KeyWords: null /@<<GADExtractor>> PMID: 29921812 #En1: Salvia miltiorrhiza #En2: SAA *KeyWords: null /@<<GADExtractor>> PMID: 28893092 #En1: Salvia Miltiorrhiza #En2: SAA *KeyWords: null /@<<GADExtractor>> PMID: 32121151 #En1: Salvia miltiorrhiza #En2: SAA *KeyWords: used /@<<GADExtractor>> PMID: 26873077 #En1: Salvia Miltiorrhiza #En2: SAA *KeyWords: null /@<<GADExtractor>> PMID: 29576054 #En1: Salvia Miltiorrhiza #En2: SAA *KeyWords: null /@<<GADExtractor>> PMID: 18506911 #En1: Salvia miltiorrhiza #En2: SAA *KeyWords: used /@<<GADExtractor>> PMID: 28603997 #En1: Salvia miltiorrhiza #En2: SAA *KeyWords: null /***8
DAN-SHEN	Gene_ID:2012	@<<GADExtractor>> PMID: 11819604 #En1: Salvia miltiorrhiza #En2: TMP *KeyWords: increased /@<<GADExtractor>> PMID: 11819604 #En1: Salvia miltiorrhiza #En2: TMP *KeyWords: increased /@<<GADExtractor>> PMID: 11819604 #En1: Salvia miltiorrhiza #En2: TMP *KeyWords: null /***3
DAN-SHEN	Gene_ID:6647	@<<GADExtractor>> PMID: 24586918 #En1: Salvia miltiorrhiza #En2: SOD *KeyWords: null /***1
DAN-SHEN	Gene_ID:7099	@<<GADExtractor>> PMID: 31074668 #En1: Salvia miltiorrhiza #En2: TLR4 *KeyWords: Protects /***1
DAN-SHEN	Gene_ID:4615	@<<GADExtractor>> PMID: 31074668 #En1: Salvia miltiorrhiza #En2: MyD88 *KeyWords: Protects /***1
DAN-SHEN	Gene_ID:231	@<<GADExtractor>> PMID: 17639557 #En1: Salvia miltiorrhiza #En2: ADR *KeyWords: null /***1
DAN-SHEN	Gene_ID:5594	@<<GADExtractor>> PMID: 29032117 #En1: Salvia miltiorrhiza #En2: ERK *KeyWords: modulating /@<<GADExtractor>> PMID: 17005083 #En1: Salvia Miltiorrhiza #En2: ERK *KeyWords: null /***2
DAN-SHEN	Gene_ID:2048	@<<GADExtractor>> PMID: 29032117 #En1: Salvia miltiorrhiza #En2: ERK *KeyWords: modulating /@<<GADExtractor>> PMID: 17005083 #En1: Salvia Miltiorrhiza #En2: ERK *KeyWords: null /***2
DAN-SHEN	Gene_ID:5319	@<<GADExtractor>> PMID: 19283874 #En1: Salvia miltiorrhiza #En2: PLA2 *KeyWords: reduced /***1
DAN-SHEN	Gene_ID:5320	@<<GADExtractor>> PMID: 19283874 #En1: Salvia miltiorrhiza #En2: PLA2 *KeyWords: reduced /***1
DAN-SHEN	Gene_ID:6817	@<<GADExtractor>> PMID: 26473821 #En1: Salvia miltiorrhiza #En2: STP *KeyWords: null /***1
DAN-SHEN	Gene_ID:25759	@<<GADExtractor>> PMID: 26970983 #En1: Salvia miltiorrhiza #En2: SLI *KeyWords: null /***1
DAN-SHEN	Gene_ID:5243	@<<GADExtractor>> PMID: 25172788 #En1: Salvia miltiorrhiza #En2: P-glycoprotein *KeyWords: null /***1
DAN-SHEN	Gene_ID:283871	@<<GADExtractor>> PMID: 25172788 #En1: Salvia miltiorrhiza #En2: P-gp *KeyWords: null /@<<GADExtractor>> PMID: 25172788 #En1: Salvia miltiorrhiza #En2: P-gp *KeyWords: null /***2
DAN-SHEN	Gene_ID:8740	@<<GADExtractor>> PMID: 27748194 #En1: Salvia miltiorrhiza #En2: Light *KeyWords: null /***1
DAN-SHEN	Gene_ID:1513	@<<GADExtractor>> PMID: 25109459 #En1: Salvia miltiorrhiza #En2: cathepsin K *KeyWords: null /***1
DAN-SHEN	Gene_ID:50943	@<<GADExtractor>> PMID: 24573301 #En1: Salvia miltiorrhiza #En2: Foxp3 *KeyWords: increases /***1
DAN-SHEN	Gene_ID:7157	@<<GADExtractor>> PMID: 12127260 #En1: Salvia miltiorrhiza #En2: p53 *KeyWords: inhibits /***1
DAN-SHEN	Gene_ID:55	@<<GADExtractor>> PMID: 25395310 #En1: Salvia miltiorrhiza #En2: mPAP *KeyWords: showed /@<<GADExtractor>> PMID: 25395310 #En1: Salvia miltiorrhiza #En2: mPAP *KeyWords: showed /***2
DAN-SHEN	Gene_ID:5172	@<<GADExtractor>> PMID: 18471419 #En1: Salvia Miltiorrhiza #En2: PDS *KeyWords: induced /***1
DAN-SHEN	Gene_ID:358	@<<GADExtractor>> PMID: 18471419 #En1: Salvia Miltiorrhiza #En2: aquaporin-1 *KeyWords: observe /@<<GADExtractor>> PMID: 18471419 #En1: Salvia Miltiorrhiza #En2: AQP-1 *KeyWords: observe /***2
DAN-SHEN	Gene_ID:7082	@<<GADExtractor>> PMID: 18471419 #En1: Salvia Miltiorrhiza #En2: ZO-1 *KeyWords: observe /***1
DAN-SHEN	Gene_ID:3141	@<<GADExtractor>> PMID: 23557601 #En1: Salvia miltiorrhiza #En2: HCS *KeyWords: null /@<<GADExtractor>> PMID: 23557601 #En1: Salvia miltiorrhiza #En2: HCS *KeyWords: null /@<<GADExtractor>> PMID: 23557601 #En1: Salvia miltiorrhiza #En2: HCS *KeyWords: null /***3
DAN-SHEN	Gene_ID:84565	@<<GADExtractor>> PMID: 23557601 #En1: Salvia miltiorrhiza #En2: LCS *KeyWords: null /@<<GADExtractor>> PMID: 23557601 #En1: Salvia miltiorrhiza #En2: LCS *KeyWords: null /@<<GADExtractor>> PMID: 23557601 #En1: Salvia miltiorrhiza #En2: LCS *KeyWords: null /***3
DAN-SHEN	Gene_ID:26136	@<<GADExtractor>> PMID: 23557601 #En1: Salvia miltiorrhiza #En2: TES *KeyWords: null /***1
DAN-SHEN	Gene_ID:1636	@<<GADExtractor>> PMID: 15706878 #En1: Salvia miltiorrhiza #En2: angiotensin converting enzyme *KeyWords: null /@<<GADExtractor>> PMID: 15706878 #En1: Salvia miltiorrhiza #En2: angiotensin converting enzyme *KeyWords: null /***2
DAN-SHEN	Gene_ID:5053	@<<GADExtractor>> PMID: 17306634 #En1: Salvia miltiorrhiza #En2: PAH *KeyWords: null /***1
DAN-SHEN	Gene_ID:26155	@<<GADExtractor>> PMID: 28875634 #En1: Salvia miltiorrhiza #En2: NIR *KeyWords: null /@<<GADExtractor>> PMID: 30951995 #En1: Salvia miltiorrhiza #En2: NIR *KeyWords: based /@<<GADExtractor>> PMID: 30951995 #En1: Salvia miltiorrhiza #En2: NIR *KeyWords: applied /***3
DAN-SHEN	Gene_ID:5266	@<<GADExtractor>> PMID: 15925261 #En1: Salvia miltiorrhiza #En2: ESI *KeyWords: null /@<<GADExtractor>> PMID: 15925261 #En1: Salvia miltiorrhiza #En2: ESI *KeyWords: null /@<<GADExtractor>> PMID: 15925261 #En1: Salvia miltiorrhiza #En2: ESI *KeyWords: null /@<<GADExtractor>> PMID: 15925261 #En1: Salvia miltiorrhiza #En2: ESI *KeyWords: null /***4
DAN-SHEN	Gene_ID:1392	@<<GADExtractor>> PMID: 27916808 #En1: Salvia miltiorrhiza #En2: CRF *KeyWords: null /***1
DAN-SHEN	Gene_ID:10882	@<<GADExtractor>> PMID: 27916808 #En1: Salvia miltiorrhiza #En2: CRF *KeyWords: null /***1
DAN-SHEN	Gene_ID:3558	@<<GADExtractor>> PMID: 17616290 #En1: Salvia miltiorrhiza #En2: interleukin-2 *KeyWords: modulates /***1
DAN-SHEN	Gene_ID:3458	@<<GADExtractor>> PMID: 17616290 #En1: Salvia miltiorrhiza #En2: interferon-gamma *KeyWords: modulates /***1
DAN-SHEN	Gene_ID:3930	@<<GADExtractor>> PMID: 17616290 #En1: Salvia miltiorrhiza #En2: PHA *KeyWords: null /***1
DAN-SHEN	Gene_ID:836	@<<GADExtractor>> PMID: 10630370 #En1: Salvia miltiorrhiza #En2: caspase-3 *KeyWords: induces /***1
DAN-SHEN	Gene_ID:7001	@<<GADExtractor>> PMID: 25575944 #En1: Salvia miltiorrhiza #En2: TSA *KeyWords: null /@<<GADExtractor>> PMID: 30787991 #En1: Salvia miltiorrhiza #En2: TSA *KeyWords: null /@<<GADExtractor>> PMID: 32322336 #En1: Salvia miltiorrhiza #En2: TSA *KeyWords: null /***3
DAN-SHEN	Gene_ID:7247	@<<GADExtractor>> PMID: 19653860 #En1: Salvia miltiorrhiza #En2: TSN *KeyWords: null /@<<GADExtractor>> PMID: 28550687 #En1: Salvia miltiorrhiza #En2: TSN *KeyWords: null /***2
DAN-SHEN	Gene_ID:7422	@<<GADExtractor>> PMID: 29807443 #En1: Salvia miltiorrhiza #En2: VEGF *KeyWords: null /@<<GADExtractor>> PMID: 29807443 #En1: Salvia miltiorrhiza #En2: VEGF *KeyWords: targeting /***2
DAN-SHEN	Gene_ID:3791	@<<GADExtractor>> PMID: 29807443 #En1: Salvia miltiorrhiza #En2: VEGFR *KeyWords: null /***1
DAN-SHEN	Gene_ID:26578	@<<GADExtractor>> PMID: 20448359 #En1: salvia miltiorrhiza #En2: OSF *KeyWords: null /@<<GADExtractor>> PMID: 20448359 #En1: salvia miltiorrhiza #En2: OSF *KeyWords: (treated /@<<GADExtractor>> PMID: 20448359 #En1: salvia miltiorrhiza #En2: OSF *KeyWords: (treated /@<<GADExtractor>> PMID: 20448359 #En1: salvia miltiorrhiza #En2: OSF *KeyWords: null /***4
DAN-SHEN	Gene_ID:100187907	@<<GADExtractor>> PMID: 20055164 #En1: Salvia miltiorrhiza #En2: TRAP *KeyWords: null /@<<GADExtractor>> PMID: 20055164 #En1: Salvia miltiorrhiza #En2: TRAP *KeyWords: null /@<<GADExtractor>> PMID: 20055164 #En1: Salvia miltiorrhiza #En2: TRAP *KeyWords: null /***3
DAN-SHEN	Gene_ID:7076	@<<GADExtractor>> PMID: 10921385 #En1: Salvia miltiorrhiza #En2: TIMP *KeyWords: shown /***1
DAN-SHEN	Gene_ID:6351	@<<GADExtractor>> PMID: 16640835 #En1: Salvia miltiorrhiza #En2: CCl4 *KeyWords: plays /***1
DAN-SHEN	Gene_ID:25805	@<<GADExtractor>> PMID: 32185964 #En1: Salvia miltiorrhiza #En2: NMA *KeyWords: null /***1
DAN-SHEN	Gene_ID:467	@<<GADExtractor>> PMID: 31667363 #En1: Salvia miltiorrhiza #En2: ATF3 *KeyWords: promoted /@<<GADExtractor>> PMID: 31667363 #En1: Salvia miltiorrhiza #En2: ATF3 *KeyWords: promoted /***2
DAN-SHEN	Gene_ID:415	@<<GADExtractor>> PMID: 18161310 #En1: Salvia miltiorrhiza #En2: ASE *KeyWords: null /***1
DAN-SHEN	Gene_ID:3146	@<<GADExtractor>> PMID: 19079688 #En1: Salvia miltiorrhiza #En2: HMGB1 *KeyWords: null /@<<GADExtractor>> PMID: 19779008 #En1: Salvia miltiorrhiza #En2: High Mobility Group Box 1 *KeyWords: protect /@<<GADExtractor>> PMID: 19779008 #En1: Salvia miltiorrhiza #En2: HMGB1 *KeyWords: protect /***3
DAN-SHEN	Gene_ID:2222	@<<GADExtractor>> PMID: 32281345 #En1: Salvia miltiorrhiza #En2: squalene synthase *KeyWords: null /@<<GADExtractor>> PMID: 32281345 #En1: Salvia miltiorrhiza #En2: SQS *KeyWords: null /***2
