AI-TANG	MESH:D011470	0 @@PMID: 26137029 #En1: Ai Tang #En2: benign prostatic hyperplasia *KeyWords: null/count: 1
FO-SHOU-SAN	MESH:D005317	0 @@PMID: 9812783 #En1: fo shou san #En2: intrauterine growth retardation *KeyWords: null/1 @@PMID: 9812783 #En1: fo shou san #En2: intrauterine growth retardation *KeyWords: null/2 @@PMID: 8731967 #En1: Foshousan #En2: intrauterine growth retardation *KeyWords: null/count: 3
FO-SHOU-SAN	MESH:D006130	0 @@PMID: 9812783 #En1: Fo Shou San #En2: growth retardation *KeyWords: null/1 @@PMID: 9812783 #En1: Fo Shou San #En2: growth retardation *KeyWords: null/count: 2
FO-SHOU-SAN	OMIM:193700	0 @@PMID: 20309798 #En1: Fo Shou San #En2: FSS *KeyWords: null/1 @@PMID: 25061713 #En1: Fo-Shou-San #En2: FSS *KeyWords: null/count: 2
FO-SHOU-SAN	MESH:D009103	0 @@PMID: 25061713 #En1: Fo-Shou-San #En2: UHPLC-TQ-MS/MS *KeyWords: null/count: 1
FO-SHOU-SAN	MESH:D006402	0 @@PMID: 25061713 #En1: Fo-Shou-San #En2: blood deficiency *KeyWords: comprised/count: 1
FU-LING-WAN	MESH:C537015	0 @@PMID: 25793003 #En1: Fu Ling Wan #En2: KBG *KeyWords: null/1 @@PMID: 25793003 #En1: Fu Ling Wan #En2: KBG *KeyWords: null/2 @@PMID: 20388146 #En1: fulingwan #En2: KBG *KeyWords: null/3 @@PMID: 13678228 #En1: Fu-Ling-Wan #En2: KBG *KeyWords: null/4 @@PMID: 15330495 #En1: Fu-Ling-Wan #En2: KBG *KeyWords: null/count: 5
FU-CHUN-SAN	MESH:D002921	0 @@PMID: 26564560 #En1: Fuchunsan #En2: postburn hyperplastic scar *KeyWords: null/1 @@PMID: 26564560 #En1: Fuchunsan #En2: hyperplastic scar *KeyWords: null/2 @@PMID: 26564560 #En1: Fuchunsan #En2: postburn hyperplastic scar *KeyWords: null/count: 3
FU-FANG-CAO-SHAN-HU-HAN-PIAN	MESH:D010612	0 @@PMID: 22419300 #En1: Fufang Caoshanhu Hanpian #En2: acute pharyngitis *KeyWords: effective/1 @@PMID: 22419300 #En1: Fufang Caoshanhu Hanpian #En2: acute pharyngitis *KeyWords: effective/2 @@PMID: 22419300 #En1: Fufang Caoshanhu Hanpian #En2: acute pharyngitis *KeyWords: null/3 @@PMID: 22419300 #En1: Fufang Caoshanhu Hanpian #En2: acute pharyngitis *KeyWords: effective/4 @@PMID: 22419300 #En1: Fufang Caoshanhu Hanpian #En2: chronic pharyngitis *KeyWords: superior/count: 5
FU-FANG-CAO-SHAN-HU-HAN-PIAN	MESH:D014069	0 @@PMID: 22419300 #En1: Fufang Caoshanhu Hanpian #En2: acute tonsillitis *KeyWords: effective/1 @@PMID: 22419300 #En1: Fufang Caoshanhu Hanpian #En2: acute purulent tonsillitis *KeyWords: effective/count: 2
FUFANGSISHEN DECOCTION	MESH:D009205	0 @@PMID: 15339466 #En1: Fufang Sishen Decoction #En2: arrhythmia after virus myocarditis *KeyWords: treating/1 @@PMID: 15339466 #En1: Fufang Sishen Decoction #En2: virus myocarditis *KeyWords: null/count: 2
FUFANGSISHEN DECOCTION	MESH:D001145	0 @@PMID: 15339466 #En1: Fufang Sishen Decoction #En2: arrhythmia *KeyWords: null/count: 1
FUFANGDANSHENINJECTION	MESH:D002544	0 @@PMID: 12575301 #En1: fufangdanshen injection #En2: acute cerebral infarction *KeyWords: null/count: 1
FU-FANG-TAI-PAN-PIAN	MESH:D010381	0 @@PMID: 7992814 #En1: Fu-Fang-Tai-Pan-Pian #En2: PHA *KeyWords: null/1 @@PMID: 7992814 #En1: Fu-Fang-Tai-Pan-Pian #En2: PHA *KeyWords: null/count: 2
FU-FANG-TAI-PAN-PIAN	MESH:C536528	0 @@PMID: 7992814 #En1: Fu-Fang-Tai-Pan-Pian #En2: LPS *KeyWords: null/1 @@PMID: 7992814 #En1: Fu-Fang-Tai-Pan-Pian #En2: LPS *KeyWords: null/count: 2
FU-GAN-WAN	MESH:D008103	0 @@PMID: 22997828 #En1: Fugan Wan #En2: liver fibrosis *KeyWords: analyzing/1 @@PMID: 32194907 #En1: Fugan Wan #En2: hepatic fibrosis *KeyWords: alleviates/2 @@PMID: 32194907 #En1: Fugan Wan #En2: hepatic fibrosis *KeyWords: null/3 @@PMID: 32194907 #En1: Fugan Wan #En2: hepatic fibrosis *KeyWords: alleviates/4 @@PMID: 32194907 #En1: Fugan Wan #En2: hepatic fibrosis *KeyWords: null/count: 5
FUJIANTABLET	MESH:D002544	0 @@PMID: 23596797 #En1: fujian tablet #En2: cerebral infarction *KeyWords: null/1 @@PMID: 23596797 #En1: Fujian Tablet #En2: cerebral infarction *KeyWords: null/count: 2
FUKEQIANJINTABLET	MESH:D000292	0 @@PMID: 27887650 #En1: Fukeqianjin tablet #En2: pelvic inflammatory disease *KeyWords: used/count: 1
FULINGCAPSULE	MESH:D004715	0 @@PMID: 31415429 #En1: Fuling capsule #En2: endometriosis *KeyWords: null/count: 1
FULINGCAPSULE	MESH:D000292	0 @@PMID: 29071853 #En1: Fuling capsule #En2: chronic pelvic inflammatory disease： *KeyWords: null/count: 1
FULINGCAPSULE	MESH:D004412	0 @@PMID: 27527657 #En1: Fuling capsule #En2: dysmenorrhea *KeyWords: used/1 @@PMID: 28906007 #En1: Fuling capsule #En2: dysmenorrhea *KeyWords: used/2 @@PMID: 30195872 #En1: Fuling capsule #En2: anti-dysmenorrhea *KeyWords: null/3 @@PMID: 30195872 #En1: Fuling capsule #En2: dysmenorrhea rats *KeyWords: null/4 @@PMID: 28838645 #En1: Fuling capsule #En2: dysmenorrhea *KeyWords: used/5 @@PMID: 27340106 #En1: Fuling capsule #En2: dysmenorrhea via attenuating uterus contraction *KeyWords: used/count: 6
FULINGCAPSULE	MESH:D011906	0 @@PMID: 30476863 #En1: Fuling capsule #En2: dysmenorrheal rats *KeyWords: null/1 @@PMID: 30476863 #En1: Fuling capsule #En2: dysmenorrheal rats *KeyWords: null/count: 2
FULINGCAPSULE	MESH:D009202	0 @@PMID: 30476863 #En1: Fuling capsule #En2: primary dysmenorrheal *KeyWords: used/1 @@PMID: 30476863 #En1: Fuling capsule #En2: primary dysmenorrheal *KeyWords: used/count: 2
FULINGCAPSULE	MESH:D009103	0 @@PMID: 28906007 #En1: Fuling capsule #En2: dysmenorrheal using RP-UPLC-MS complementary *KeyWords: null/1 @@PMID: 29703331 #En1: Fuling capsule #En2: UPLC-MS/MS *KeyWords: null/count: 2
FU-LING-WAN	MESH:D001749	0 @@PMID: 23433042 #En1: Fuling Wan #En2: urothelial carcinoma of the bladder *KeyWords: null/1 @@PMID: 23433042 #En1: Fuling Wan #En2: urothelial carcinoma of the bladder *KeyWords: null/count: 2
FU-LING-WAN	MESH:D006528	0 @@PMID: 23433042 #En1: Fuling Wan #En2: hepatocellular carcinoma *KeyWords: shown/1 @@PMID: 23433042 #En1: Fuling Wan #En2: hepatocellular carcinoma *KeyWords: shown/count: 2
FU-LING-WAN	MESH:D010051	0 @@PMID: 27293459 #En1: Fuling Wan #En2: Ovarian Cancer *KeyWords: Sensitizes/1 @@PMID: 27293459 #En1: Fuling Wan #En2: SKOV3/DDP ovarian cancer *KeyWords: enhances/2 @@PMID: 27293459 #En1: Fuling Wan #En2: Ovarian Cancer *KeyWords: Sensitizes/3 @@PMID: 27293459 #En1: Fuling Wan #En2: SKOV3/DDP ovarian cancer *KeyWords: enhances/4 @@PMID: 32066429 #En1: Fuling wan #En2: ovarian cancer *KeyWords: null/5 @@PMID: 32066429 #En1: Fuling Wan #En2: ovarian cancer *KeyWords: reported/6 @@PMID: 32066429 #En1: Fuling Wan #En2: ovarian cancer *KeyWords: null/count: 7
FU-LING-WAN	MESH:D009369	0 @@PMID: 27293459 #En1: Fuling Wan #En2: tumours *KeyWords: enhances/1 @@PMID: 27293459 #En1: Fuling Wan #En2: tumours *KeyWords: enhances/count: 2
FU-LING-WAN	MESH:D004412	0 @@PMID: 28906007 #En1: Fuling Wan #En2: dysmenorrhea *KeyWords: used/1 @@PMID: 28906007 #En1: Fuling Wan #En2: dysmenorrhea *KeyWords: used/count: 2
FU-LING-WAN	MESH:C536740	0 @@PMID: 32283190 #En1: fuling wan #En2: Poria cocos Wolf *KeyWords: null/1 @@PMID: 32283190 #En1: fuling wan #En2: Poria cocos Wolf *KeyWords: null/count: 2
FU-LING-WAN	MESH:D006965	0 @@PMID: 32283190 #En1: fuling wan #En2: hyperplasia *KeyWords: treat/1 @@PMID: 32283190 #En1: fuling wan #En2: hyperplasia *KeyWords: treat/count: 2
FU-LING-WAN	MESH:D001943	0 @@PMID: 32283190 #En1: fuling wan #En2: breast cancer *KeyWords: treat/1 @@PMID: 32283190 #En1: fuling wan #En2: breast cancer *KeyWords: treat/count: 2
FU-LING-WAN	MESH:D008107	0 @@PMID: 9288366 #En1: Fuling-Wan #En2: liver disease *KeyWords: null/count: 1
FU-LING-WAN	MESH:D009103	0 @@PMID: 19095393 #En1: FuLing-Wan #En2: HPLC-DAD-MS/MS *KeyWords: null/1 @@PMID: 19095393 #En1: FuLing-Wan #En2: HPLC-DAD-MS/MS *KeyWords: null/2 @@PMID: 19095393 #En1: FuLing-Wan #En2: HPLC-DAD-MS/MS *KeyWords: null/3 @@PMID: 19095393 #En1: FuLing-Wan #En2: HPLC-DAD-MS/MS *KeyWords: null/count: 4
FU-LING-WAN	MESH:D008569	0 @@PMID: 23304209 #En1: Fuling-Wan #En2: Ameliorates Memory Deficits and Neuronal Apoptosis *KeyWords: null/1 @@PMID: 23304209 #En1: Fuling-Wan #En2: Ameliorates Memory Deficits and Neuronal Apoptosis *KeyWords: null/count: 2
FU-LING-WAN	MESH:D014591	0 @@PMID: 29920360 #En1: fuling-wan #En2: uterine disorders *KeyWords: used/count: 1
FU-LING-WAN	MESH:D005831	0 @@PMID: 29920360 #En1: fuling-wan #En2: gynecological diseases *KeyWords: used/count: 1
FU-LING-WAN	MESH:D006402	0 @@PMID: 29920360 #En1: fuling-wan #En2: blood stasis syndrome *KeyWords: used/count: 1
FU-LING-WAN	MESH:D009101	0 @@PMID: 15626742 #En1: Fu-Ling-Wan #En2: multiple myeloma *KeyWords: null/1 @@PMID: 15626742 #En1: Fu-Ling-Wan #En2: myeloma *KeyWords: null/count: 2
FU-LING-WAN	MESH:D012021	0 @@PMID: 16951720 #En1: fu-ling-wan #En2: decreases disease *KeyWords: null/1 @@PMID: 16951720 #En1: fu-ling-wan #En2: decreases disease *KeyWords: null/count: 2
FU-LING-WAN	MESH:D001172	0 @@PMID: 16951720 #En1: fu-ling-wan #En2: rheumatoid arthritis *KeyWords: decreases/1 @@PMID: 16951720 #En1: fu-ling-wan #En2: rheumatoid arthritis *KeyWords: decreases/count: 2
FU-LING-WAN	MESH:D012595	0 @@PMID: 30674993 #En1: FU-LING-WAN #En2: GUI-ZHI-FU-LING-WAN on Systemic Sclerosis *KeyWords: null/count: 1
FUMAIINJECTION	MESH:D006333	0 @@PMID: 29386000 #En1: fumai injection #En2: deterioration of chronic heart failure *KeyWords: null/count: 1
FUMAIINJECTION	MESH:C538265	0 @@PMID: 31059171 #En1: fumai injection #En2: attenuate lipopolysaccharide-induced cerebrovascular hyperpermeability *KeyWords: null/1 @@PMID: 31059171 #En1: fumai injection #En2: attenuated cerebral microvascular hyperpermeability *KeyWords: null/2 @@PMID: 31059171 #En1: fumai injection #En2: attenuated cerebral venular *KeyWords: null/count: 3
FUMAIINJECTION	MESH:D002561	0 @@PMID: 31059171 #En1: fumai injection #En2: cerebrovascular hyperpermeability *KeyWords: attenuated/count: 1
FUMAIINJECTION	MESH:D017566	0 @@PMID: 31059171 #En1: fumai injection #En2: cerebral microvascular hyperpermeability *KeyWords: ameliorated/count: 1
FUPIANINJECTION	MESH:D009461	0 @@PMID: 24205074 #En1: Fupian injection #En2: FINDINGS *KeyWords: null/count: 1
FUSHENGPOWDER	MESH:D000860	0 @@PMID: 11477847 #En1: Fusheng powder #En2: hypoxia *KeyWords: null/1 @@PMID: 11477847 #En1: Fusheng powder #En2: hypoxia *KeyWords: null/2 @@PMID: 11477847 #En1: Fusheng powder #En2: hypoxia *KeyWords: block/count: 3
FUSHENGPOWDER	MESH:D002532	0 @@PMID: 11477847 #En1: Fusheng powder #En2: cerebral vascular diseases *KeyWords: are/count: 1
FUSHENGONG DECOCTION	MESH:D007676	0 @@PMID: 28536642 #En1: FuShengong Decoction #En2: Chronic Renal Failure *KeyWords: null/count: 1
FUSHIMINGCAPSULE	MESH:C538265	0 @@PMID: 31396288 #En1: Fushiming Capsule #En2: Attenuates Diabetic *KeyWords: null/count: 1
FUYUAN DECOCTION	MESH:D002813	0 @@PMID: 23458918 #En1: Fuyuan Decoction #En2: chondrosarcoma *KeyWords: inhibits/count: 1
FUYUANXINGNAO DECOCTION	MESH:D003920	0 @@PMID: 31574841 #En1: Fuyuan Xingnao Decoction #En2: diabetes mellitus combined cerebral infarction *KeyWords: null/1 @@PMID: 31574841 #En1: Fuyuan Xingnao Decoction #En2: diabetes mellitus *KeyWords: utilized/count: 2
FUYUANXINGNAO DECOCTION	MESH:D009223	0 @@PMID: 31574841 #En1: Fuyuan Xingnao Decoction #En2: DM *KeyWords: utilized/count: 1
FUYUANXINGNAO DECOCTION	MESH:D002544	0 @@PMID: 31574841 #En1: Fuyuan Xingnao Decoction #En2: cerebral infarction *KeyWords: utilized/count: 1
FUZHENGBAOZHEN DECOCTION	MESH:D018198	0 @@PMID: 11475726 #En1: Fuzheng Baozhen Decoction #En2: malignant tumors *KeyWords: null/1 @@PMID: 11475726 #En1: Fuzheng Baozhen Decoction #En2: malignant tumors *KeyWords: null/count: 2
FUZHENGCAPSULE	MESH:D015658	0 @@PMID: 24483106 #En1: fuzheng capsule #En2: HIV *KeyWords: null/1 @@PMID: 24483106 #En1: Fuzheng Capsule #En2: HIV *KeyWords: treating/count: 2
FUZHENGCAPSULE	MESH:D000163	0 @@PMID: 24483106 #En1: fuzheng capsule #En2: AIDS *KeyWords: null/1 @@PMID: 24483106 #En1: Fuzheng Capsule #En2: AIDS *KeyWords: treating/count: 2
FUZHENGHUAYU DECOCTION	MESH:D008103	0 @@PMID: 16792865 #En1: Fuzheng Huayu Decoction #En2: liver fibrosis *KeyWords: null/1 @@PMID: 16792865 #En1: Fuzheng Huayu Decoction #En2: Liver fibrosis *KeyWords: null/count: 2
FUZHENGHUAYU DECOCTION	MESH:D013771	0 @@PMID: 16792865 #En1: Fuzheng Huayu Decoction #En2: MALD-TOF-MS *KeyWords: null/count: 1
FUZHENGINJECTION	MESH:D006333	0 @@PMID: 31876755 #En1: Fuzheng injection #En2: chronic heart failure *KeyWords: null/1 @@PMID: 29386000 #En1: Fuzheng injection #En2: deterioration of chronic heart failure *KeyWords: null/2 @@PMID: 16447880 #En1: Fuzheng injection #En2: heart failure *KeyWords: null/count: 3
FUZHENGINJECTION	MESH:D018198	0 @@PMID: 11477858 #En1: Fuzheng injection #En2: malignant tumor *KeyWords: treating/count: 1
FUZHENGINJECTION	MESH:D001943	0 @@PMID: 18386580 #En1: Fuzheng injection #En2: advanced breast cancer *KeyWords: combined/1 @@PMID: 31522596 #En1: FuZheng injection #En2: breast cancer *KeyWords: null/count: 2
FUZHENGINJECTION	MESH:D055371	0 @@PMID: 17302066 #En1: Fuzheng injection #En2: acute lung injury *KeyWords: null/count: 1
FUZHENGINJECTION	MESH:D009205	0 @@PMID: 27168814 #En1: Fuzheng injection #En2: viral myocarditis *KeyWords: null/1 @@PMID: 27168814 #En1: Fuzheng injection #En2: viral myocarditis *KeyWords: null/count: 2
FUZHENGINJECTION	MESH:D008175	0 @@PMID: 31574877 #En1: Fuzheng injection #En2: lung cancer *KeyWords: combined/1 @@PMID: 30410558 #En1: Fuzheng injection #En2: lung cancer *KeyWords: made/2 @@PMID: 12697116 #En1: Fuzheng injection #En2: lung cancer *KeyWords: reducing/3 @@PMID: 18478934 #En1: fuzheng injection #En2: lung cancer *KeyWords: combined/4 @@PMID: 18478934 #En1: fuzheng injection #En2: lung cancer *KeyWords: combined/5 @@PMID: 18478934 #En1: fuzheng injection #En2: lung cancer *KeyWords: safe/count: 6
FUZHENGINJECTION	MESH:D009369	0 @@PMID: 31574877 #En1: Fuzheng injection #En2: cancer *KeyWords: used/1 @@PMID: 21472288 #En1: Fuzheng injection #En2: tumour *KeyWords: null/count: 2
FUZHENGINJECTION	MESH:D002318	0 @@PMID: 23374452 #En1: Fuzheng injection #En2: cardiovascular diseases *KeyWords: applied/count: 1
FUZHENGINJECTION	MESH:D007970	0 @@PMID: 12697116 #En1: Fuzheng injection #En2: leukopenia *KeyWords: different/count: 1
FUZHENGINJECTION	MESH:D013921	0 @@PMID: 12697116 #En1: Fuzheng injection #En2: thrombocytopenia *KeyWords: different/count: 1
FUZHENGINJECTION	MESH:D002545	0 @@PMID: 26981095 #En1: Fuzheng injection #En2: cerebral ischemia *KeyWords: null/1 @@PMID: 26981095 #En1: Fuzheng injection #En2: cerebral ischemia *KeyWords: null/2 @@PMID: 26981095 #En1: Fuzheng injection #En2: cerebral ischemia *KeyWords: injected/3 @@PMID: 26981095 #En1: Fuzheng injection #En2: cerebral ischemia *KeyWords: exerts/4 @@PMID: 17569335 #En1: fuzheng injection #En2: cerebral ischemia *KeyWords: null/count: 5
FUZHENGINJECTION	MESH:D015427	0 @@PMID: 26981095 #En1: Fuzheng injection #En2: reperfusion injury *KeyWords: exerts/count: 1
FUZHENGINJECTION	MESH:D013274	0 @@PMID: 11783251 #En1: fuzheng injection #En2: gastric cancer *KeyWords: treating/count: 1
FUZHENGINJECTION	MESH:D001930	0 @@PMID: 26526200 #En1: fuzheng injection #En2: brain injury *KeyWords: attenuates/count: 1
FUZHENGJIANPI DECOCTION	MESH:D009369	0 @@PMID: 23185753 #En1: Fuzheng Jianpi Decoction #En2: solid tumor *KeyWords: null/count: 1
FUZHENGKANG-AI DECOCTION	MESH:D008175	0 @@PMID: 27057199 #En1: Fuzheng Kang-Ai Decoction #En2: Lung Cancer *KeyWords: Inhibited/count: 1
FUZHENGQUXIE DECOCTION	MESH:C538265	0 @@PMID: 30519025 #En1: Fuzheng Quxie Decoction #En2: formula Fuzheng Quxie Decoction attenuates cognitive impairment *KeyWords: null/count: 1
FUZHENGQUXIE DECOCTION	MESH:D002561	0 @@PMID: 30519025 #En1: Fuzheng Quxie Decoction #En2: cerebrovascular function *KeyWords: protects/count: 1
FUZHENGQUXIE DECOCTION	MESH:D000544	0 @@PMID: 30519025 #En1: Fuzheng Quxie Decoction #En2: AD *KeyWords: null/1 @@PMID: 29422936 #En1: Fuzheng Quxie Decoction #En2: AD *KeyWords: treat/count: 2
FUZHENGYILIU DECOCTION	MESH:D006528	0 @@PMID: 24242133 #En1: Fuzheng Yiliu Decoction #En2: hepatoma *KeyWords: null/count: 1
FUZHENGHUAYUCAPSULE	MESH:D008103	0 @@PMID: 15902724 #En1: Fuzhenghuayu capsule #En2: liver fibrosis *KeyWords: null/1 @@PMID: 15902724 #En1: Fuzhenghuayu capsule #En2: liver fibrosis *KeyWords: remove/2 @@PMID: 15902724 #En1: Fuzhenghuayu capsule #En2: liver fibrosis *KeyWords: alleviating/3 @@PMID: 25243960 #En1: Fuzhenghuayu capsule #En2: liver cirrhosis *KeyWords: null/4 @@PMID: 25243960 #En1: Fuzhenghuayu capsule #En2: liver cirrhosis *KeyWords: null/5 @@PMID: 16556409 #En1: Fuzhenghuayu capsule #En2: liver fibrosis *KeyWords: using/6 @@PMID: 16556409 #En1: Fuzhenghuayu capsule #En2: liver fibrosis *KeyWords: null/count: 7
FUZHENGHUAYUCAPSULE	MESH:D019694	0 @@PMID: 15902724 #En1: Fuzhenghuayu capsule #En2: chronic hepatitis B *KeyWords: null/1 @@PMID: 15902724 #En1: Fuzhenghuayu capsule #En2: chronic hepatitis B *KeyWords: remove/2 @@PMID: 15902724 #En1: Fuzhenghuayu capsule #En2: chronic hepatitis B *KeyWords: has/count: 3
FUZHENGHUAYUCAPSULE	OMIM:212067	0 @@PMID: 25243960 #En1: Fuzhenghuayu capsule #En2: x² =6 *KeyWords: showed/count: 1
FUZHENGHUAYUTABLET	MESH:D006509	0 @@PMID: 22690245 #En1: Fuzhenghuayu Tablet #En2: Hepatitis-B-Caused Cirrhosis *KeyWords: null/count: 1
FUZHENG-HUAYUTABLET	MESH:D006509	0 @@PMID: 24282434 #En1: Fuzheng-Huayu Tablet #En2: Hepatitis B Caused Cirrhosis *KeyWords: null/1 @@PMID: 23533516 #En1: fuzheng-huayu tablet #En2: hepatitis-B-caused cirrhosis *KeyWords: based/count: 2
FUZHENG-HUAYUTABLET	MESH:D019694	0 @@PMID: 24282434 #En1: Fuzheng-Huayu tablet #En2: chronic hepatitis B *KeyWords: null/1 @@PMID: 23533516 #En1: Fuzheng-Huayu tablet #En2: chronic hepatitis B *KeyWords: caused/count: 2
FUZHENG-HUAYUTABLET	MESH:D008103	0 @@PMID: 24282434 #En1: Fuzheng-Huayu tablet #En2: cirrhosis *KeyWords: caused/1 @@PMID: 23533516 #En1: Fuzheng-Huayu tablet #En2: cirrhosis *KeyWords: caused/count: 2
FU-ZI-XIE-XIN-TANG	MESH:D009103	0 @@PMID: 24469098 #En1: Fuzi Xiexin Tang #En2: UPLC-MS/MS *KeyWords: null/count: 1
FU-ZI-GAO	OMIM:223900	0 @@PMID: 23387088 #En1: Fuzi-Gao #En2: FD *KeyWords: null/count: 1
FU-ZI-TANG	MESH:C538265	0 @@PMID: 24161994 #En1: Fu-Zi-Tang #En2: attenuates liver injury *KeyWords: null/count: 1
FU-ZI-TANG	MESH:D010195	0 @@PMID: 24161994 #En1: Fu-Zi-Tang #En2: acute pancreatitis *KeyWords: attenuates/1 @@PMID: 28577538 #En1: Fu-Zi-Tang #En2: acute pancreatitis *KeyWords: null/2 @@PMID: 28577538 #En1: Fu-Zi-Tang #En2: acute pancreatitis and cholecystalgia *KeyWords: null/count: 3
FZHYCAPSULE	MESH:D008103	0 @@PMID: 29235181 #En1: FZHY capsule #En2: liver cirrhosis *KeyWords: used/1 @@PMID: 15902724 #En1: FZHY capsule #En2: liver fibrosis *KeyWords: remove/count: 2
FZHYCAPSULE	MESH:D019694	0 @@PMID: 15902724 #En1: FZHY capsule #En2: chronic hepatitis B *KeyWords: remove/count: 1
FZHYTABLET	MESH:D013160	0 @@PMID: 22690245 #En1: FZHY tablet #En2: spleen deficiency *KeyWords: null/count: 1
FZHYTABLET	MESH:D013577	0 @@PMID: 22690245 #En1: FZHY tablet #En2: dampness encumbrance syndrome *KeyWords: null/count: 1
FZHYTABLET	MESH:D016710	0 @@PMID: 22690245 #En1: FZHY tablet #En2: liver-kidney yin deficiency syndrome *KeyWords: null/count: 1
GAN-CAO-TANG	MESH:C535311	0 @@PMID: 23983777 #En1: Gan Cao Tang #En2: herba plus Aconiti lateralis praeparata radix *KeyWords: null/count: 1
GAN-JIANG-SAN	MESH:D008107	0 @@PMID: 31801688 #En1: Gan jiang San #En2: liver diseases *KeyWords: used/count: 1
GAN-LU-XIAO-DU-DAN	MESH:D015826	0 @@PMID: 28619306 #En1: Gan Lu Xiao Du Dan #En2: LGS *KeyWords: null/1 @@PMID: 28619306 #En1: Gan Lu Xiao Du Dan #En2: LGS *KeyWords: null/count: 2
GAN-LU-YIN	MESH:D015794	0 @@PMID: 28122837 #En1: Gan Lu Yin #En2: CHM *KeyWords: null/1 @@PMID: 30985039 #En1: Gan-Lu-Yin #En2: CHM *KeyWords: null/count: 2
GAN-LU-YIN	MESH:D002549	0 @@PMID: 28122837 #En1: Gan Lu Yin #En2: Hedyotis diffusa *KeyWords: null/count: 1
GAN-CAO-MI	MESH:D054067	0 @@PMID: 25980422 #En1: Gancao mi #En2: DPD *KeyWords: influence/1 @@PMID: 25980422 #En1: Gancao mi #En2: DPD *KeyWords: influence/count: 2
GAN-CAO-TANG	MESH:D024801	0 @@PMID: 30510632 #En1: Gancao Tang #En2: tauopathy *KeyWords: made/1 @@PMID: 30510632 #En1: Gancao Tang #En2: tauopathy *KeyWords: made/count: 2
GAN-CAO-GAN-JIANG-TANG	MESH:D003294	0 @@PMID: 28588638 #En1: Gancao-Ganjiang-Tang #En2: Febrile Diseases *KeyWords: depleted/count: 1
GAN-CAO-TANG	MESH:D014202	0 @@PMID: 12943175 #En1: gan-cao-tang #En2: muscle tremors *KeyWords: null/1 @@PMID: 12943175 #En1: gan-cao-tang #En2: muscle tremors *KeyWords: null/count: 2
GAN-CAO-TANG	MESH:D009103	0 @@PMID: 24771648 #En1: Gan-Cao-Tang #En2: multistage MS data *KeyWords: identified/count: 1
GAN-CAO-TANG	MESH:D015794	0 @@PMID: 24855343 #En1: gan-cao-tang #En2: CHM *KeyWords: null/1 @@PMID: 28099940 #En1: Gan-Cao-Tang #En2: CHM *KeyWords: null/count: 2
GANDICAPSULE	MESH:D003928	0 @@PMID: 29853965 #En1: Gandi Capsule #En2: Diabetic Nephropathy *KeyWords: null/1 @@PMID: 29853965 #En1: Gandi capsule #En2: diabetic nephropathy *KeyWords: used/2 @@PMID: 29853965 #En1: Gandi capsule #En2: diabetic nephropathy *KeyWords: null/3 @@PMID: 29853965 #En1: Gandi capsule #En2: diabetic nephropathy *KeyWords: resulted/count: 4
